date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,trial
2026-07-03,M1_JP_it,143756.91102032652,7762873.195097632,0.09583794068021767,150000.0,0.1,7.0,433637.3197893929,23416415.268627215,cvar_profile_medium
2026-07-03,M2_US_healthcare,-33101.777358478364,-3707399.0641495767,0.036779752620531514,90000.0,0.1,7.0,-317076.1796999492,-35512532.12639432,cvar_profile_medium
2026-07-03,M3_HK_it,85997.65445027359,5675845.193718057,0.07817968586388509,110000.0,0.1,7.0,298373.6243692228,19692659.208368704,cvar_profile_medium
2026-07-03,S0_HK_financials,4446.160558106396,346800.52353229886,0.0037051337984219967,120000.0,0.1,7.0,22869.13690234034,1783792.6783825464,cvar_profile_medium
2026-07-03,S1_JP_it,1.6574195303032577e-05,0.0008950065463637592,1.1049463535355052e-11,150000.0,0.1,7.0,-138453.552104532,-7476491.813644728,cvar_profile_medium
2026-07-03,S2_US_healthcare,-5.752063120167405e-06,-0.0006442310694587493,6.391181244630449e-12,90000.0,0.1,7.0,88702.5535546721,9934685.998123275,cvar_profile_medium
2026-07-03,S3_HK_it,-6.3309391709686044e-06,-0.0004178419852839279,5.7553992463350946e-12,110000.0,0.1,7.0,-109999.99996827658,-7259999.997906254,cvar_profile_medium
2026-07-06,U0_HK_financials,119999.99971090512,9359999.9774506,0.0999999997590876,120000.0,0.1,6.0,553893.2958002654,43203677.0724207,cvar_profile_medium
2026-07-06,U1_JP_it,-107966.86396604756,-5830210.654166568,0.07197790931069838,150000.0,0.1,6.0,-865472.2476510328,-46735501.373155765,cvar_profile_medium
2026-07-06,U2_US_healthcare,74243.23466417348,8315242.28238743,0.08249248296019275,90000.0,0.1,6.0,509838.7479710823,57101939.77276122,cvar_profile_medium
2026-07-06,U3_HK_it,-85096.87751099953,-5616393.915725969,0.07736079773727231,110000.0,0.1,6.0,-660000.0001282031,-43560000.0084614,cvar_profile_medium
2026-07-06,M0_HK_financials,-91857.68244063738,-7164899.230369715,0.07654806870053114,120000.0,0.1,6.0,-280390.04639360367,-21870423.618701085,cvar_profile_medium
2026-07-06,M1_JP_it,122109.2012314998,6593896.8665009895,0.0814061341543332,150000.0,0.1,6.0,311528.1185578931,16822518.402126227,cvar_profile_medium
2026-07-06,M2_US_healthcare,-49054.72416736898,-5494129.106745326,0.05450524907485442,90000.0,0.1,6.0,-268021.45553258026,-30018403.01964899,cvar_profile_medium
2026-07-06,M3_HK_it,86811.79974123159,5729578.782921284,0.07891981794657417,110000.0,0.1,6.0,211561.82462799118,13963080.425447417,cvar_profile_medium
2026-07-06,S0_HK_financials,-1.466646597875903e-06,-0.00011439843463432043,1.2222054982299192e-12,120000.0,0.1,6.0,22869.136903806982,1783792.6784969447,cvar_profile_medium
2026-07-06,S1_JP_it,-17727.94098442118,-957308.8131587438,0.011818627322947453,150000.0,0.1,6.0,-120725.61112011081,-6519183.000485984,cvar_profile_medium
2026-07-06,S2_US_healthcare,-2.2873272019726276e-06,-0.00025618064662093426,2.541474668858475e-12,90000.0,0.1,6.0,88702.55355695942,9934685.998379456,cvar_profile_medium
2026-07-06,S3_HK_it,-4777.648469339017,-315324.7989763751,0.004343316790308197,110000.0,0.1,6.0,-105222.35149893757,-6944675.19892988,cvar_profile_medium
2026-07-07,U0_HK_financials,52801.08753215791,4118484.827508317,0.04400090627679826,120000.0,0.1,5.0,501092.20826810744,39085192.24491238,cvar_profile_medium
2026-07-07,U1_JP_it,-142838.27480885782,-7713266.839678323,0.09522551653923855,150000.0,0.1,5.0,-722633.9728421749,-39022234.53347745,cvar_profile_medium
2026-07-07,U2_US_healthcare,83064.13283027185,9303182.876990447,0.09229348092252428,90000.0,0.1,5.0,426774.61514081043,47798756.895770766,cvar_profile_medium
2026-07-07,U3_HK_it,-109999.99998034764,-7259999.998702944,0.09999999998213421,110000.0,0.1,5.0,-550000.0001478554,-36300000.00975846,cvar_profile_medium
2026-07-07,M0_HK_financials,-94740.54993836033,-7389762.895192106,0.07895045828196694,120000.0,0.1,5.0,-185649.49645524332,-14480660.72350898,cvar_profile_medium
2026-07-07,M1_JP_it,70175.28793618617,3789465.548554053,0.04678352529079078,150000.0,0.1,5.0,241352.8306217069,13033052.853572173,cvar_profile_medium
2026-07-07,M2_US_healthcare,-67630.22846299615,-7574585.587855569,0.07514469829221794,90000.0,0.1,5.0,-200391.22706958407,-22443817.431793414,cvar_profile_medium
2026-07-07,M3_HK_it,70091.94222616259,4626068.186926731,0.06371994747832962,110000.0,0.1,5.0,141469.8824018286,9337012.238520687,cvar_profile_medium
2026-07-07,S0_HK_financials,5.251110292159642e-07,4.0958660278845207e-05,4.3759252434663687e-13,120000.0,0.1,5.0,22869.136903281877,1783792.6784559863,cvar_profile_medium
2026-07-07,S1_JP_it,-41612.08771761578,-2247052.7367512523,0.027741391811743853,150000.0,0.1,5.0,-79113.52340249503,-4272130.263734732,cvar_profile_medium
